dataset,dim,epochs,lr,dropout,it_time_s,embed_time_s,total_time_s,train_acc,val_acc,test_acc,train_f1_macro,val_f1_macro,test_f1_macro,train_auc_macro,val_auc_macro,test_auc_macro,peak_tracemalloc_mb,rss_before_mb,rss_after_mb
ENZYMES,128,300,0.0005,0.4,17.86931300163269,0.08903264999389648,17.958345651626587,0.162839248434238,0.26229508196721313,0.18333333333333332,0.08318292399302851,0.1726107226107226,0.12112332112332112,0.5605648350834893,0.6781996434937612,0.47900000000000004,2.5355024337768555,1686.59765625,1686.59765625
ENZYMES,128,800,0.001,0.0,27.255775451660156,0.09110665321350098,27.346882104873657,0.20876826722338204,0.32786885245901637,0.18333333333333332,0.16622293846674613,0.28545986177565125,0.14440504334121354,0.5894262621215486,0.6032501485442662,0.5003333333333333,2.4998111724853516,1686.59765625,1686.72265625
ENZYMES,128,800,0.001,0.4,37.084349393844604,0.09006690979003906,37.174416303634644,0.24843423799582465,0.3114754098360656,0.25,0.18305127161682275,0.24320124320124323,0.17927112632994988,0.5798015344267843,0.7109209744503863,0.5886666666666667,2.501715660095215,1686.72265625,1687.34765625
ENZYMES,128,800,0.0005,0.0,27.28679847717285,0.08852148056030273,27.375319957733154,0.2567849686847599,0.3114754098360656,0.2833333333333333,0.2220482535653221,0.25972280407764275,0.22685185185185186,0.5949946596448928,0.5892869875222816,0.6056666666666667,2.498061180114746,1687.34765625,1685.578125
ENZYMES,128,800,0.0005,0.4,15.967436790466309,0.09121823310852051,16.05865502357483,0.2045929018789144,0.29508196721311475,0.31666666666666665,0.1301434781187698,0.19116161616161617,0.20794694988243376,0.538317662563582,0.609809863339275,0.5953333333333334,2.4978694915771484,1685.578125,1686.453125
ENZYMES,256,300,0.001,0.0,29.251005172729492,0.09150028228759766,29.34250545501709,0.2254697286012526,0.36065573770491804,0.21666666666666667,0.18022454625331616,0.2766810926520546,0.16942651153177468,0.6086111507672133,0.6110932857991681,0.603,4.458344459533691,1686.453125,1706.21875
ENZYMES,256,300,0.001,0.4,26.873777866363525,0.10325193405151367,26.97702980041504,0.20876826722338204,0.26229508196721313,0.2833333333333333,0.16721368212888,0.20763305322128853,0.2217357910906298,0.5567860976280364,0.6097920380273322,0.6161666666666668,4.078813552856445,1706.21875,1709.21875
ENZYMES,256,300,0.0005,0.0,22.770955562591553,0.09487652778625488,22.865832090377808,0.23382045929018788,0.3114754098360656,0.2833333333333333,0.1908203240216357,0.25032299741602065,0.2386281692164045,0.5946785939003627,0.6378431372549019,0.5996666666666667,4.07938289642334,1709.21875,1706.51953125
ENZYMES,256,300,0.0005,0.4,15.61384916305542,0.09682297706604004,15.71067214012146,0.18580375782881003,0.29508196721311475,0.18333333333333332,0.11024496149680245,0.19444444444444442,0.09264013692768507,0.549738111100536,0.6118478906714201,0.5553333333333333,4.07534122467041,1706.51953125,1707.14453125
ENZYMES,256,800,0.001,0.0,26.1290545463562,0.09493255615234375,26.223987102508545,0.2359081419624217,0.3114754098360656,0.25,0.1783736692466851,0.2493170911775563,0.18997113997113999,0.5828021662806807,0.6431313131313131,0.6449999999999999,4.4568634033203125,1707.14453125,1708.5859375
ENZYMES,256,800,0.001,0.4,44.19511365890503,0.09952402114868164,44.29463768005371,0.19832985386221294,0.3442622950819672,0.18333333333333332,0.15546487582193552,0.24967707768219274,0.15021008403361344,0.5933484092615505,0.7203802733214498,0.5733333333333334,4.300498008728027,1708.5859375,1712.05078125
ENZYMES,256,800,0.0005,0.0,25.813961267471313,0.09728240966796875,25.911243677139282,0.23173277661795408,0.29508196721311475,0.16666666666666666,0.18457775258604858,0.24438994178124615,0.16192630898513252,0.5900506540613136,0.6142899584076055,0.5066666666666667,4.336757659912109,1712.05078125,1712.05078125
